date,street,city,statezip,country
2014-06-28 00:00:00,3221 E Morley Way,Seattle,WA 98112,USA
2014-06-28 00:00:00,26720 NE Stewart St,Duvall,WA 98019,USA
2014-06-28 00:00:00,213th Ave SE,Maple Valley,WA 98038,USA
2014-06-28 00:00:00,14709 26th Ave NE,Shoreline,WA 98155,USA
2014-06-28 00:00:00,6737-6741 13th Ave NW,Seattle,WA 98117,USA
2014-06-28 00:00:00,8860 122nd Ct SE,Newcastle,WA 98056,USA
2014-06-28 00:00:00,1723 27th Ave,Seattle,WA 98122,USA
2014-06-28 00:00:00,2500 NE 100th St,Seattle,WA 98125,USA
2014-06-28 00:00:00,4421 145th Ave SE,Bellevue,WA 98006,USA
2014-06-28 00:00:00,46300 SE 137th St,North Bend,WA 98045,USA
2014-06-28 00:00:00,7318 36th Ave SW,Seattle,WA 98126,USA
2014-06-28 00:00:00,26522 214th Ave SE,Maple Valley,WA 98038,USA
2014-06-29 00:00:00,1337 14th Ave S,Seattle,WA 98144,USA
2014-06-29 00:00:00,31907 NE 102nd Pl,Carnation,WA 98014,USA
2014-06-29 00:00:00,4443 S Camano Pl,Seattle,WA 98118,USA
2014-06-29 00:00:00,600 Jefferson Ave NE,Renton,WA 98056,USA
2014-06-29 00:00:00,24204-24298 142nd Ave SE,Kent,WA 98042,USA
2014-06-29 00:00:00,4204 134th Ave NE,Bellevue,WA 98005,USA
2014-06-30 00:00:00,8906-8914 236th Ave NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,25816 13th Pl S,Des Moines,WA 98198,USA
2014-06-30 00:00:00,420 17th Ave E,Seattle,WA 98112,USA
2014-06-30 00:00:00,223 98th Ave NE,Bellevue,WA 98004,USA
2014-06-30 00:00:00,2610 NE 145th St,Shoreline,WA 98155,USA
2014-06-30 00:00:00,13471 Adair Creek Way NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,4611 SW Maple Way,Seattle,WA 98136,USA
2014-06-30 00:00:00,3809 E Alder St,Seattle,WA 98122,USA
2014-06-30 00:00:00,13017 NE 100th St,Kirkland,WA 98033,USA
2014-06-30 00:00:00,13420 121st Ave NE,Kirkland,WA 98034,USA
2014-06-30 00:00:00,8044 20th Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,4401 NE 95th St,Seattle,WA 98115,USA
2014-06-30 00:00:00,9329 SE Shoreland Dr,Bellevue,WA 98004,USA
2014-06-30 00:00:00,5121 NE 187th St,Lake Forest Park,WA 98155,USA
2014-06-30 00:00:00,14744 31st Ave NE,Shoreline,WA 98155,USA
2014-06-30 00:00:00,36656 55th Pl S,Auburn,WA 98001,USA
2014-06-30 00:00:00,1038 SW 152nd St,Burien,WA 98166,USA
2014-06-30 00:00:00,15827 7th Pl S,Burien,WA 98148,USA
2014-06-30 00:00:00,22036 SE 268th St,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,22200 SE 255th St,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,11748 SE 264th St,Kent,WA 98030,USA
2014-06-30 00:00:00,2108 W Bertona St,Seattle,WA 98199,USA
2014-06-30 00:00:00,22614 SE 270th Pl,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,5294-5296 19th Pl S,Seattle,WA 98108,USA
2014-06-30 00:00:00,20143 47th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-30 00:00:00,5601 29th Ave SW,Seattle,WA 98126,USA
2014-06-30 00:00:00,11103 SE 219th Pl,Kent,WA 98031,USA
2014-06-30 00:00:00,133rd Ave SE,Renton,WA 98058,USA
2014-06-30 00:00:00,5606 160th Ave NE,Redmond,WA 98052,USA
2014-06-30 00:00:00,6008 8th Ave NE,Seattle,WA 98115,USA
2014-06-30 00:00:00,4437 49th Ave SW,Seattle,WA 98116,USA
2014-06-30 00:00:00,7231 NE 171st Ln,Kenmore,WA 98028,USA
2014-06-30 00:00:00,27721 48th Ave S,Auburn,WA 98001,USA
2014-06-30 00:00:00,19014 233rd Ave NE,Woodinville,WA 98077,USA
2014-06-30 00:00:00,2653 Cascadia Ave S,Seattle,WA 98144,USA
2014-06-30 00:00:00,7403 48th Ave S,Seattle,WA 98118,USA
2014-06-30 00:00:00,18713 66th Ave NE,Kenmore,WA 98028,USA
2014-06-30 00:00:00,2304 N 44th St,Seattle,WA 98103,USA
2014-06-30 00:00:00,5968 44th Ave S,Seattle,WA 98118,USA
2014-06-30 00:00:00,5720 Princeton Ave NE,Seattle,WA 98105,USA
2014-06-30 00:00:00,4419 Ferncroft Rd,Mercer Island,WA 98040,USA
2014-06-30 00:00:00,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,4327 242nd Pl SE,Issaquah,WA 98029,USA
2014-06-30 00:00:00,14811 89th Pl NE,Kenmore,WA 98028,USA
2014-06-30 00:00:00,18647 108th Ave SE,Renton,WA 98055,USA
2014-06-30 00:00:00,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2014-06-30 00:00:00,10068 NE 142nd Pl,Kirkland,WA 98034,USA
2014-06-30 00:00:00,408 W Lee St,Seattle,WA 98119,USA
2014-06-30 00:00:00,11263-11611 Beacon Ave S,Seattle,WA 98178,USA
2014-06-30 00:00:00,137 NE 193rd St,Shoreline,WA 98155,USA
2014-06-30 00:00:00,2827 43rd Ave W,Seattle,WA 98199,USA
2014-06-30 00:00:00,8406 Railroad Ave,Snoqualmie,WA 98065,USA
2014-06-30 00:00:00,24200-24498 144th Ave SE,Kent,WA 98042,USA
2014-06-30 00:00:00,10218 147th Ave SE,Renton,WA 98059,USA
2014-06-30 00:00:00,12933 SE 46th Ln,Bellevue,WA 98006,USA
2014-06-30 00:00:00,18051 Normandy Terrace SW,Normandy Park,WA 98166,USA
2014-06-30 00:00:00,6710 Alonzo Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,2813 NE 4th Ct,Renton,WA 98056,USA
2014-06-30 00:00:00,20703 NE 42nd Pl,Sammamish,WA 98074,USA
2014-06-30 00:00:00,1700 Dexter Ave N,Seattle,WA 98109,USA
2014-06-30 00:00:00,15731 SE 253rd Pl,Covington,WA 98042,USA
2014-06-30 00:00:00,11217 NE 90th St,Kirkland,WA 98033,USA
2014-06-30 00:00:00,1101 23rd Ave S,Seattle,WA 98144,USA
2014-06-30 00:00:00,4520 Sunnyside Ave N,Seattle,WA 98103,USA
2014-06-30 00:00:00,520 NW 201st Pl,Shoreline,WA 98177,USA
2014-06-30 00:00:00,14911 57th Ave S,Tukwila,WA 98168,USA
2014-06-30 00:00:00,2913 NE Davis Loop,Issaquah,WA 98029,USA
2014-06-30 00:00:00,8354 11th Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,8442 SE 36th St,Mercer Island,WA 98040,USA
2014-06-30 00:00:00,17122 NE 117th St,Redmond,WA 98052,USA
2014-06-30 00:00:00,10815 110th Ave NE,Kirkland,WA 98033,USA
2014-06-30 00:00:00,27019 228th Pl SE,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,2000-2098 102nd Ave NE,Bellevue,WA 98004,USA
2014-07-01 00:00:00,18810 236th Ave NE,Woodinville,WA 98077,USA
2014-07-01 00:00:00,37128 19th Way S,Federal Way,WA 98003,USA
2014-07-01 00:00:00,27699 SE 401st St,Enumclaw,WA 98022,USA
2014-07-01 00:00:00,28815 237th Pl SE,Black Diamond,WA 98010,USA
2014-07-01 00:00:00,2709 E Marion St,Seattle,WA 98122,USA
2014-07-01 00:00:00,2303 E Valley St,Seattle,WA 98112,USA
2014-07-01 00:00:00,1419 Farrelly St,Enumclaw,WA 98022,USA
2014-07-01 00:00:00,1430-1920 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
2014-07-01 00:00:00,10843-10857 8th Ave SW,Seattle,WA 98146,USA
2014-07-01 00:00:00,21033 SE 5th St,Sammamish,WA 98074,USA
2014-07-01 00:00:00,4024 Phinney Ave N,Seattle,WA 98103,USA
2014-07-01 00:00:00,19901-19999 SE 290th Pl,Kent,WA 98042,USA
2014-07-01 00:00:00,28206 130th Ave SE,Kent,WA 98030,USA
2014-07-01 00:00:00,17459 SE 262nd St,Covington,WA 98042,USA
2014-07-01 00:00:00,9041 49th Ave NE,Seattle,WA 98115,USA
2014-07-01 00:00:00,7031 18th Ave NW,Seattle,WA 98117,USA
2014-07-01 00:00:00,2572 5th Ave W,Seattle,WA 98119,USA
2014-07-01 00:00:00,19254 121st Pl SE,Kent,WA 98031,USA
2014-07-01 00:00:00,227 W 2nd St,North Bend,WA 98045,USA
2014-07-01 00:00:00,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
2014-07-01 00:00:00,10640 NE 46th St,Kirkland,WA 98033,USA
2014-07-01 00:00:00,5529 Wallingford Ave N,Seattle,WA 98103,USA
2014-07-01 00:00:00,4235 250th Pl SE,Issaquah,WA 98029,USA
2014-07-01 00:00:00,834 NE 189th St,Shoreline,WA 98155,USA
2014-07-01 00:00:00,6407 282nd Ave SE,Issaquah,WA 98027,USA
2014-07-01 00:00:00,4003 W Emerson St,Seattle,WA 98199,USA
2014-07-01 00:00:00,22607 NE 14th Dr,Sammamish,WA 98074,USA
2014-07-01 00:00:00,278th Ave NE,Duvall,WA 98019,USA
2014-07-01 00:00:00,15311 NE 62nd Ct,Redmond,WA 98052,USA
2014-07-01 00:00:00,1365 91st Ave NE,Clyde Hill,WA 98004,USA
2014-07-01 00:00:00,30027 58th Pl S,Auburn,WA 98001,USA
2014-07-01 00:00:00,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA
2014-07-01 00:00:00,23337 NE 138th Way,Woodinville,WA 98077,USA
2014-07-01 00:00:00,12219 SE 80th Way,Newcastle,WA 98056,USA
2014-07-01 00:00:00,6439 Marshall Ave SW,Seattle,WA 98136,USA
2014-07-01 00:00:00,1048 Redmond Ave NE,Renton,WA 98056,USA
2014-07-01 00:00:00,6217 NE 156th St,Kenmore,WA 98028,USA
2014-07-01 00:00:00,8818 NE 150th St,Kenmore,WA 98028,USA
2014-07-01 00:00:00,720 96th Ave NE,Bellevue,WA 98004,USA
2014-07-01 00:00:00,3602 212th Pl SE,Sammamish,WA 98075,USA
2014-07-01 00:00:00,17221 102nd Ave NE,Bothell,WA 98011,USA
2014-07-01 00:00:00,3818 53rd Ave SW,Seattle,WA 98116,USA
2014-07-01 00:00:00,3200 130th Ave NE,Bellevue,WA 98005,USA
2014-07-01 00:00:00,30734 229th Pl SE,Black Diamond,WA 98010,USA
2014-07-01 00:00:00,14011 NE 71st Pl,Redmond,WA 98052,USA
2014-07-01 00:00:00,5226 S Morgan St,Seattle,WA 98118,USA
2014-07-01 00:00:00,11707 Greenwood Ave N,Seattle,WA 98133,USA
2014-07-01 00:00:00,621 NW 44th St,Seattle,WA 98107,USA
2014-07-01 00:00:00,3333 S Plum St,Seattle,WA 98144,USA
2014-07-01 00:00:00,8301-8399 47th Ave S,Seattle,WA 98118,USA
2014-07-01 00:00:00,7264 27th Ave NE,Seattle,WA 98115,USA
2014-07-01 00:00:00,922 N 72nd St,Seattle,WA 98103,USA
2014-07-01 00:00:00,4235 4th Ave NW,Seattle,WA 98107,USA
2014-07-01 00:00:00,28219 NE 149th Pl,Duvall,WA 98019,USA
2014-07-01 00:00:00,15031 NE 144th St,Redmond,WA 98052,USA
2014-07-01 00:00:00,36529 2nd Ave SW,Federal Way,WA 98023,USA
2014-07-01 00:00:00,4531 NE 106th St,Seattle,WA 98125,USA
2014-07-01 00:00:00,26118 189th Ct SE,Covington,WA 98042,USA
2014-07-01 00:00:00,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,4776 34th Ave NE,Seattle,WA 98105,USA
2014-07-01 00:00:00,101-115 26th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,102-1/2 5th Ave SW,Pacific,WA 98047,USA
2014-07-01 00:00:00,5609 9th Ave NW,Seattle,WA 98107,USA
2014-07-01 00:00:00,22835 16th Ave S,Des Moines,WA 98198,USA
2014-07-01 00:00:00,216 20th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,230 S 317th Pl,Federal Way,WA 98003,USA
2014-07-01 00:00:00,17120 166th Pl NE,Woodinville,WA 98072,USA
2014-07-01 00:00:00,16614 SE 50th Pl,Bellevue,WA 98006,USA
2014-07-01 00:00:00,471 Wheeler St,Seattle,WA 98109,USA
2014-07-01 00:00:00,9852 20th Ave SW,Seattle,WA 98106,USA
2014-07-01 00:00:00,6525 Cascade Ave SE,Snoqualmie,WA 98065,USA
2014-07-01 00:00:00,9003 172nd Ave NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,100 20th Ave E,Seattle,WA 98112,USA
2014-07-01 00:00:00,10041 64th Ave S,Seattle,WA 98178,USA
2014-07-01 00:00:00,4002 50th Ave SW,Seattle,WA 98116,USA
2014-07-01 00:00:00,1630 204th Pl NE,Sammamish,WA 98074,USA
2014-07-01 00:00:00,3027 230th Pl NE,Sammamish,WA 98074,USA
2014-07-01 00:00:00,3450 S King St,Seattle,WA 98144,USA
2014-07-01 00:00:00,2508 NW 67th St,Seattle,WA 98117,USA
2014-07-01 00:00:00,265 Almak Ct NW,Issaquah,WA 98027,USA
2014-07-01 00:00:00,16621 SE 235th St,Kent,WA 98042,USA
2014-07-01 00:00:00,1323 Willard Ave W,Seattle,WA 98119,USA
2014-07-01 00:00:00,10904 SE 212th St,Kent,WA 98031,USA
2014-07-01 00:00:00,9563 NE 1st St,Bellevue,WA 98004,USA
2014-07-01 00:00:00,2309 Aberdeen Ave NE,Renton,WA 98056,USA
2014-07-01 00:00:00,27619 245th Ave SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,4702 S Juneau St,Seattle,WA 98118,USA
2014-07-01 00:00:00,8950 237th Pl NE,Redmond,WA 98053,USA
2014-07-01 00:00:00,1022 215th Ave NE,Sammamish,WA 98074,USA
2014-07-01 00:00:00,6248 189th Pl NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,12241 SE 62nd St,Bellevue,WA 98006,USA
2014-07-01 00:00:00,7436 E Mercer Way,Mercer Island,WA 98040,USA
2014-07-01 00:00:00,5321-5327 156th Dr NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,1819-1827 25th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,1901 25th Ave E,Seattle,WA 98112,USA
2014-07-01 00:00:00,14586 NE 58th St,Bellevue,WA 98007,USA
2014-07-01 00:00:00,6516 43rd Ave NE,Seattle,WA 98115,USA
2014-07-01 00:00:00,3027 NW 67th St,Seattle,WA 98117,USA
2014-07-01 00:00:00,3017 42nd Ave W,Seattle,WA 98199,USA
2014-07-01 00:00:00,329 NE Eagle Way,Issaquah,WA 98029,USA
2014-07-01 00:00:00,27416 208th Ave SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,5535 Elaine Ave SE,Auburn,WA 98092,USA
2014-07-01 00:00:00,9342 221st PI NE,Redmond,WA 98053,USA
2014-07-01 00:00:00,13328 SE 308 Ct,Auburn,WA 98092,USA
2014-07-01 00:00:00,1816 11th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,1406B NW 64th St,Seattle,WA 98107,USA
2014-07-01 00:00:00,2067 Gilman Dr W,Seattle,WA 98119,USA
2014-07-01 00:00:00,1141 SE 11th St,North Bend,WA 98045,USA
2014-07-01 00:00:00,104 6th St S,Kirkland,WA 98033,USA
2014-07-02 00:00:00,14301-14399 SE 63rd St,Bellevue,WA 98006,USA
2014-07-02 00:00:00,6528 3rd Ave NW,Seattle,WA 98117,USA
2014-07-02 00:00:00,929 N 77th St,Seattle,WA 98103,USA
2014-07-02 00:00:00,3842 NE 92nd St,Seattle,WA 98115,USA
2014-07-02 00:00:00,8019 S 117th St,Seattle,WA 98178,USA
2014-07-02 00:00:00,Tolt Pipeline Trail,Bothell,WA 98011,USA
2014-07-02 00:00:00,13417 110th Pl NE,Kirkland,WA 98034,USA
2014-07-02 00:00:00,23109 125th Ave SE,Kent,WA 98031,USA
2014-07-02 00:00:00,3738 86th Ave SE,Mercer Island,WA 98040,USA
2014-07-02 00:00:00,22124 112th Pl SE,Kent,WA 98031,USA
2014-07-02 00:00:00,4412 170th Ave SE,Bellevue,WA 98006,USA
2014-07-02 00:00:00,2408 178th Ave NE,Redmond,WA 98052,USA
2014-07-02 00:00:00,2220 5th Ave N,Seattle,WA 98109,USA
2014-07-02 00:00:00,1316 SW 172nd St,Normandy Park,WA 98166,USA
2014-07-02 00:00:00,14506 NE 184th Pl,Woodinville,WA 98072,USA
2014-07-02 00:00:00,3309 S 194th St,SeaTac,WA 98188,USA
2014-07-02 00:00:00,249 S 163rd Pl,Burien,WA 98148,USA
2014-07-02 00:00:00,1121 27th Ave,Seattle,WA 98122,USA
2014-07-02 00:00:00,10208 NE 26th St,Bellevue,WA 98004,USA
2014-07-02 00:00:00,15611 72nd Ave NE,Kenmore,WA 98028,USA
2014-07-02 00:00:00,7928 150th Ct NE,Redmond,WA 98052,USA
2014-07-02 00:00:00,23203 NE 78th Way,Redmond,WA 98053,USA
2014-07-02 00:00:00,13341 12th Ave NE,Seattle,WA 98125,USA
2014-07-02 00:00:00,23834 SE 248th Pl,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,10858 SE 200th St,Kent,WA 98031,USA
2014-07-02 00:00:00,11207 SE 272nd Pl,Kent,WA 98030,USA
2014-07-02 00:00:00,2401-2499 S 244th St,Des Moines,WA 98198,USA
2014-07-02 00:00:00,10626 12th Ave SW,Seattle,WA 98146,USA
2014-07-02 00:00:00,35516 44th Ave S,Auburn,WA 98001,USA
2014-07-02 00:00:00,2314 10th Ave E,Seattle,WA 98102,USA
2014-07-02 00:00:00,15022 25th Ave NE,Shoreline,WA 98155,USA
2014-07-02 00:00:00,17325 102nd Ave NE,Bothell,WA 98011,USA
2014-07-02 00:00:00,1327 S 277th Pl,Des Moines,WA 98198,USA
2014-07-02 00:00:00,11631 SE 308th Pl,Auburn,WA 98092,USA
2014-07-02 00:00:00,3404 E Cherry St,Seattle,WA 98122,USA
2014-07-02 00:00:00,10600-10650 117th Pl NE,Kirkland,WA 98033,USA
2014-07-02 00:00:00,100 Mt Si Pl NW,Issaquah,WA 98027,USA
2014-07-02 00:00:00,27622 195th Ave SE,Kent,WA 98042,USA
2014-07-02 00:00:00,15320 Corliss Pl N,Shoreline,WA 98133,USA
2014-07-02 00:00:00,3741 Belvidere Ave SW,Seattle,WA 98126,USA
2014-07-02 00:00:00,15 Raye St,Seattle,WA 98109,USA
2014-07-02 00:00:00,2148 N 115th St,Seattle,WA 98133,USA
2014-07-02 00:00:00,10514 14th Ave NW,Seattle,WA 98177,USA
2014-07-02 00:00:00,13617 135th Ave NE,Kirkland,WA 98034,USA
2014-07-02 00:00:00,9417 25th Ave NE,Seattle,WA 98115,USA
2014-07-02 00:00:00,14717 58th Ave S,Tukwila,WA 98168,USA
2014-07-02 00:00:00,1922 5th Ave W,Seattle,WA 98119,USA
2014-07-02 00:00:00,4714 54th Ave S,Seattle,WA 98118,USA
2014-07-02 00:00:00,11619 SE 200th St,Kent,WA 98031,USA
2014-07-02 00:00:00,14314 NE 72nd St,Redmond,WA 98052,USA
2014-07-02 00:00:00,1509 85th Ave NE,Clyde Hill,WA 98004,USA
2014-07-02 00:00:00,16036 6th Ave NE,Shoreline,WA 98155,USA
2014-07-02 00:00:00,27631-27699 145th Pl SE,Kent,WA 98042,USA
2014-07-02 00:00:00,1503 45th Ave SW,Seattle,WA 98116,USA
2014-07-02 00:00:00,7623 Overlake Dr W,Medina,WA 98039,USA
2014-07-02 00:00:00,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA
2014-07-02 00:00:00,219 NW 56th St,Seattle,WA 98107,USA
2014-07-02 00:00:00,10 W Etruria St,Seattle,WA 98119,USA
2014-07-02 00:00:00,11719 33rd Pl NE,Seattle,WA 98125,USA
2014-07-02 00:00:00,23017 SE 281st Ct,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,11414 SE 230th Pl,Kent,WA 98031,USA
2014-07-02 00:00:00,11607 NE 103rd Pl,Kirkland,WA 98033,USA
2014-07-02 00:00:00,2739 31st Ave S,Seattle,WA 98144,USA
2014-07-02 00:00:00,903 S 101st St,Seattle,WA 98168,USA
2014-07-02 00:00:00,2826 10th Ave E,Seattle,WA 98102,USA
2014-07-02 00:00:00,300 142nd Ave NE,Bellevue,WA 98007,USA
2014-07-02 00:00:00,4631 Somerset Ave SE,Bellevue,WA 98006,USA
2014-07-02 00:00:00,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA
2014-07-02 00:00:00,18010 N Park Pl N,Shoreline,WA 98133,USA
2014-07-02 00:00:00,12633 SE 158th St,Renton,WA 98058,USA
2014-07-02 00:00:00,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-07-02 00:00:00,3906 W Briarcliff Ln,Seattle,WA 98199,USA
2014-07-02 00:00:00,2300 14th Ave S,Seattle,WA 98144,USA
2014-07-02 00:00:00,996 SE 12th St,North Bend,WA 98045,USA
2014-07-02 00:00:00,Bennett Ave SE,Auburn,WA 98092,USA
2014-07-02 00:00:00,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA
2014-07-02 00:00:00,26133 242nd Ave SE,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,5257 23rd Ave SW,Seattle,WA 98106,USA
2014-07-02 00:00:00,561 Mountain View Ln NW,Issaquah,WA 98027,USA
2014-07-02 00:00:00,21101-21199 NE 78th St,Redmond,WA 98053,USA
2014-07-03 00:00:00,12840 SE 307th Pl,Auburn,WA 98092,USA
2014-07-03 00:00:00,10010 37th Ave SW,Seattle,WA 98146,USA
2014-07-03 00:00:00,23030 100th Ave SE,Kent,WA 98031,USA
2014-07-03 00:00:00,4558 91st Ave SE,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,709 7th St S,Kirkland,WA 98033,USA
2014-07-03 00:00:00,32805 145th Pl SE,Auburn,WA 98092,USA
2014-07-03 00:00:00,1901 Shattuck Ave S,Renton,WA 98055,USA
2014-07-03 00:00:00,1201-1215 O St NE,Auburn,WA 98002,USA
2014-07-03 00:00:00,24612 102nd Pl SE,Kent,WA 98030,USA
2014-07-03 00:00:00,6410 141st Ave SE,Bellevue,WA 98006,USA
2014-07-03 00:00:00,2357 N 187th St,Shoreline,WA 98133,USA
2014-07-03 00:00:00,306 S 15th St,Renton,WA 98055,USA
2014-07-03 00:00:00,4035 S 150th St,Tukwila,WA 98188,USA
2014-07-03 00:00:00,4931 SW Forney St,Seattle,WA 98116,USA
2014-07-03 00:00:00,9530 NE 5th St,Bellevue,WA 98004,USA
2014-07-03 00:00:00,2431 NW Neptune Pl,Seattle,WA 98117,USA
2014-07-03 00:00:00,3505 W McGraw St,Seattle,WA 98199,USA
2014-07-03 00:00:00,5725 251st Ct NE,Redmond,WA 98053,USA
2014-07-03 00:00:00,17820 1st Avenue South,Burien,WA 98148,USA
2014-07-03 00:00:00,4114 S 294th St,Auburn,WA 98001,USA
2014-07-03 00:00:00,14021 NE 62nd St,Redmond,WA 98052,USA
2014-07-03 00:00:00,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,17512 Corliss Ave N,Shoreline,WA 98133,USA
2014-07-03 00:00:00,9714 132nd Ave NE,Kirkland,WA 98033,USA
2014-07-03 00:00:00,10924 NE 18th Pl,Bellevue,WA 98004,USA
2014-07-03 00:00:00,8314 Jones Ave NW,Seattle,WA 98117,USA
2014-07-03 00:00:00,30021 114th Way SE,Auburn,WA 98092,USA
2014-07-03 00:00:00,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
2014-07-03 00:00:00,78 145th Pl SE,Bellevue,WA 98007,USA
2014-07-03 00:00:00,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
2014-07-03 00:00:00,2719 63rd Ave SE,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,4326 Greenwood Ave N,Seattle,WA 98103,USA
2014-07-03 00:00:00,820 NW 64th St,Seattle,WA 98107,USA
2014-07-03 00:00:00,3704 NE 9th Ct,Renton,WA 98056,USA
2014-07-03 00:00:00,1242 15th Ave E,Seattle,WA 98112,USA
2014-07-03 00:00:00,2800-2998 194th Ave SE,Sammamish,WA 98075,USA
2014-07-03 00:00:00,335-345 105th Ave SE,Bellevue,WA 98004,USA
2014-07-03 00:00:00,4109 W Bertona St,Seattle,WA 98199,USA
2014-07-03 00:00:00,2716 SW 170th St,Burien,WA 98166,USA
2014-07-03 00:00:00,8116 8th Ave NE,Seattle,WA 98115,USA
2014-07-03 00:00:00,2152 SW 323rd St,Federal Way,WA 98023,USA
2014-07-03 00:00:00,19803 121st Ave SE,Kent,WA 98031,USA
2014-07-03 00:00:00,3060 124th Ave NE,Bellevue,WA 98005,USA
2014-07-03 00:00:00,7321 39th Ave NE,Seattle,WA 98115,USA
2014-07-03 00:00:00,14214 81st Ave NE,Kirkland,WA 98034,USA
2014-07-03 00:00:00,7943 13th Ave SW,Seattle,WA 98106,USA
2014-07-03 00:00:00,1820 38th Ave E,Seattle,WA 98112,USA
2014-07-03 00:00:00,9126 45th Ave SW,Seattle,WA 98136,USA
2014-07-03 00:00:00,3323-3325 33rd Ave SW,Seattle,WA 98126,USA
2014-07-03 00:00:00,1610 N 185th St,Shoreline,WA 98133,USA
2014-07-03 00:00:00,2808 120th Ave NE,Bellevue,WA 98005,USA
2014-07-03 00:00:00,16674 SE 17th St,Bellevue,WA 98008,USA
2014-07-03 00:00:00,10740 Stone Ave N,Seattle,WA 98133,USA
2014-07-03 00:00:00,10828 157th Ave NE,Redmond,WA 98052,USA
2014-07-03 00:00:00,9257 7th Ave NW,Seattle,WA 98117,USA
2014-07-03 00:00:00,22412 SE 243rd St,Maple Valley,WA 98038,USA
2014-07-03 00:00:00,749 1st Ave N,Kent,WA 98032,USA
2014-07-03 00:00:00,409 20th Ave,Kirkland,WA 98033,USA
2014-07-03 00:00:00,17612 NE 30th Pl,Redmond,WA 98052,USA
2014-07-03 00:00:00,10723 NE 189th St,Bothell,WA 98011,USA
2014-07-03 00:00:00,455 S 190th St,Burien,WA 98148,USA
2014-07-03 00:00:00,3405 SW Seola Ln,Seattle,WA 98146,USA
2014-07-03 00:00:00,3914 88th Ave SE,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,3433 21st Ave W,Seattle,WA 98199,USA
2014-07-03 00:00:00,409 Pasco Pl NE,Renton,WA 98059,USA
2014-07-03 00:00:00,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA
2014-07-03 00:00:00,3644 Phinney Ave N,Seattle,WA 98103,USA
2014-07-03 00:00:00,1018 NE 96th St,Seattle,WA 98115,USA
2014-07-03 00:00:00,932-968 NE High St,Issaquah,WA 98029,USA
2014-07-03 00:00:00,5350 NE 16th St,Renton,WA 98059,USA
2014-07-03 00:00:00,6410 E Mercer Way,Mercer Island,WA 98040,USA
2014-07-03 00:00:00,14012 163rd Pl SE,Renton,WA 98059,USA
2014-07-04 00:00:00,619 9th Ave,Kirkland,WA 98033,USA
2014-07-04 00:00:00,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA
2014-07-05 00:00:00,124 NE 60th St,Seattle,WA 98115,USA
2014-07-05 00:00:00,1987 Shenandoah Dr E,Seattle,WA 98112,USA
2014-07-05 00:00:00,4222 NE 72nd St,Seattle,WA 98115,USA
2014-07-05 00:00:00,14301 Wallingford Ave N,Seattle,WA 98133,USA
2014-07-05 00:00:00,2841 13th Ave W,Seattle,WA 98119,USA
2014-07-06 00:00:00,1730 Walnut Ave SW,Seattle,WA 98116,USA
2014-07-06 00:00:00,13547 104th Pl NE,Kirkland,WA 98034,USA
2014-07-07 00:00:00,9622 242nd Way NE,Redmond,WA 98053,USA
